name,latitude,longitude,type
Raipur Diesel Locomotive Shed,21.2766103,81.6500151,industrial
Raipur Wagon Repairs,21.2891943,81.662196,industrial
JK Lakshmi Cement Ltd.,21.3728817,81.4493775,industrial
Unnamed Industrial Feature,21.3664824,81.4448843,industrial
Unnamed Industrial Feature,21.2417332,81.5103361,industrial
Unnamed Industrial Feature,21.1471257,82.0301142,industrial
Kedia Castle Dellon Distilleries Ltd,21.2783753,81.5319855,industrial
UMSL Odisha,20.531359,85.9148885,industrial
"Laxmipathi Balaji Sugar & Distilleries Private Limited Unit -1, Sunapala",20.4090264,85.3212345,industrial
Unnamed Industrial Feature,19.0110753,81.8279184,industrial
Cargill Foods Industry,20.2860348,86.6396948,industrial
IOCL Oil Refinery / Petrochemical Plant,20.2615124,86.6047767,industrial
Hindustan Petroleum Corporation Limited,20.2836219,86.6220628,refinery
IOCL Terminal,20.2858011,86.6270373,refinery
COSTAL GOLD,17.8351762,83.3583469,industrial
Odisha Government Press,20.4435245,85.8973157,industrial
Unnamed Industrial Feature,20.3112497,86.6452217,industrial
Unnamed Industrial Feature,19.2704452,84.7780998,industrial
Unnamed Industrial Feature,19.2699917,84.7778625,industrial
Unnamed Industrial Feature,19.2737913,84.7808386,industrial
Unnamed Industrial Feature,19.2714456,84.7796451,industrial
Sleeper Plant,19.1736566,83.405434,industrial
Railway Water Plant,19.1753522,83.4075175,water purification
Unnamed Industrial Feature,19.7127275,83.3977733,industrial
Unnamed Industrial Feature,19.2976497,84.8005579,industrial
Unnamed Industrial Feature,19.2536386,84.7291005,industrial
Unnamed Industrial Feature,22.3864867,82.5962743,industrial
Wood Depot,18.6729612,83.9500418,industrial
Unnamed Industrial Feature,21.7854173,83.885761,industrial
Jharsuguda CPP Power Station,21.7871532,84.055519,industrial
Vedanta Aluminium,21.8044683,84.0478007,industrial
HINDALCO Industries Ltd. - Smelter,21.5325836,83.9067367,industrial
MSP Steel,21.8572368,83.9663172,industrial
Unnamed Industrial Feature,22.2104521,84.5948885,industrial
Unnamed Industrial Feature,20.2494513,86.5997636,cooling
Unnamed Industrial Feature,20.2547212,86.5840164,industrial
Unnamed Industrial Feature,20.2545821,86.5839082,industrial
Unnamed Industrial Feature,20.2608604,86.6713854,industrial
Divi’s Laboratories Limited,17.9404251,83.4786134,industrial
Unnamed Industrial Feature,21.5439719,81.9499715,industrial
Unnamed Industrial Feature,21.5762571,82.0218141,industrial
Unnamed Industrial Feature,20.7109972,83.2515351,industrial
Khorda Industrial Area,20.173553,85.6456094,factory
Unnamed Industrial Feature,20.1736439,85.6340727,industrial
Unnamed Industrial Feature,18.781138,84.0933548,industrial
mow  mowamart timbertimbrr Haryanaharyanshri shri haryahary shri,21.2652898,81.664244,industrial
Unnamed Industrial Feature,21.3110213,81.6396325,industrial
Unnamed Industrial Feature,21.488015,86.8830287,industrial
Unnamed Industrial Feature,21.3990232,81.8519425,industrial
Unnamed Industrial Feature,22.0907598,82.6610362,industrial
Unnamed Industrial Feature,22.0903124,82.6573402,industrial
Unnamed Industrial Feature,22.449983,82.6505005,industrial
Unnamed Industrial Feature,21.9983308,82.5179994,industrial
Arasmeta Cement Plant,21.9690218,82.3509246,industrial
KSK Energy Ventures Pvt Ltd,21.9627627,82.3551597,industrial
Unnamed Industrial Feature,22.0011011,82.4090051,industrial
Unnamed Industrial Feature,21.7893745,82.2360071,industrial
Unnamed Industrial Feature,21.9738225,83.143394,industrial
Unnamed Industrial Feature,21.3742607,81.6491139,industrial
Unnamed Industrial Feature,21.3618199,81.6882987,industrial
Jayaswal Neco,21.3526592,81.6720199,industrial
Unnamed Industrial Feature,21.229307,81.7535001,industrial
Unnamed Industrial Feature,21.8783554,83.555156,industrial
Unnamed Industrial Feature,21.8773797,83.5480857,industrial
Unnamed Industrial Feature,20.3025848,85.8534739,industrial
Unnamed Industrial Feature,20.3071631,85.8517412,industrial
Unnamed Industrial Feature,20.3168725,85.8504671,industrial
Unnamed Industrial Feature,20.2997868,85.8576232,industrial
Unnamed Industrial Feature,20.3071522,85.857355,industrial
Unnamed Industrial Feature,20.8965253,84.9791898,industrial
Angul Steel Plant,20.8753652,84.9872383,industrial
Unnamed Industrial Feature,22.3407032,87.2588628,industrial
Unnamed Industrial Feature,22.3596211,87.2835767,industrial
Unnamed Industrial Feature,22.3585891,87.2854757,industrial
Unnamed Industrial Feature,22.3652876,87.356565,industrial
Unnamed Industrial Feature,20.4744386,85.7505186,industrial
Bhubaneshwar Jasper Power Plant,20.4789666,85.7476325,industrial
Unnamed Industrial Feature,20.5163583,85.7235825,industrial
Unnamed Industrial Feature,22.2224365,84.7573784,industrial
Unnamed Industrial Feature,21.5599394,81.7961954,industrial
Unnamed Industrial Feature,21.5238287,81.8093759,industrial
Unnamed Industrial Feature,20.253073,86.5969621,cooling
Unnamed Industrial Feature,21.2367224,81.5799933,industrial
Unnamed Industrial Feature,21.3509884,81.688368,industrial
Unnamed Industrial Feature,21.3345674,81.7071569,industrial
Unnamed Industrial Feature,21.3396541,81.6939658,industrial
Unnamed Industrial Feature,21.3498667,81.693719,industrial
Unnamed Industrial Feature,21.347521,81.6532321,industrial
Ronak Spinning Mills Ltd.,24.5486328,89.4560586,factory
"City Cow Market,Rajshahi Bypass, Rajshahi",24.409782,88.5915797,slaughterhouse
Unnamed Industrial Feature,26.0997942,88.6729429,brickyard
Unnamed Industrial Feature,26.0999018,88.6729126,brickyard
Unnamed Industrial Feature,26.0998904,88.6728492,brickyard
Unnamed Industrial Feature,26.0997829,88.6728795,brickyard
Unnamed Industrial Feature,26.0997734,88.672838,brickyard
Unnamed Industrial Feature,26.0998809,88.6728077,brickyard
Unnamed Industrial Feature,26.0995206,88.672021,brickyard
Unnamed Industrial Feature,26.0995427,88.6721278,brickyard
Unnamed Industrial Feature,26.0995888,88.672116,brickyard
Unnamed Industrial Feature,26.0995668,88.6720092,brickyard
Unnamed Industrial Feature,26.0997817,88.6728875,brickyard
Unnamed Industrial Feature,26.0998892,88.6728572,brickyard
Unnamed Industrial Feature,26.0996085,88.6727587,brickyard
Unnamed Industrial Feature,26.0996163,88.6727987,brickyard
Unnamed Industrial Feature,26.0996229,88.6727971,brickyard
Unnamed Industrial Feature,26.0996151,88.6727571,brickyard
Unnamed Industrial Feature,26.0995386,88.6723822,brickyard
Unnamed Industrial Feature,26.0995452,88.6724165,brickyard
Unnamed Industrial Feature,26.0995531,88.6724146,brickyard
Unnamed Industrial Feature,26.0995465,88.6723803,brickyard
Unnamed Industrial Feature,26.0995294,88.6723618,brickyard
Unnamed Industrial Feature,26.0995115,88.6722703,brickyard
Unnamed Industrial Feature,26.0994961,88.6722741,brickyard
Unnamed Industrial Feature,26.0995139,88.6723655,brickyard
Unnamed Industrial Feature,26.0995417,88.6724462,brickyard
Unnamed Industrial Feature,26.099532,88.6723964,brickyard
Unnamed Industrial Feature,26.0995163,88.6724002,brickyard
Unnamed Industrial Feature,26.099526,88.67245,brickyard
Unnamed Industrial Feature,26.0996043,88.6727772,brickyard
Unnamed Industrial Feature,26.0995465,88.6724809,brickyard
Unnamed Industrial Feature,26.0995296,88.672485,brickyard
Unnamed Industrial Feature,26.0995874,88.6727813,brickyard
Unnamed Industrial Feature,26.0996394,88.6729598,brickyard
Unnamed Industrial Feature,26.0996103,88.6728108,brickyard
Unnamed Industrial Feature,26.0995944,88.6728146,brickyard
Unnamed Industrial Feature,26.0996235,88.6729637,brickyard
Unnamed Industrial Feature,26.099467,88.6729724,brickyard
Unnamed Industrial Feature,26.0994345,88.6729802,brickyard
Unnamed Industrial Feature,26.0994219,88.6729155,brickyard
Unnamed Industrial Feature,26.099472,88.6729981,brickyard
Unnamed Industrial Feature,26.0994232,88.6730099,brickyard
Unnamed Industrial Feature,26.0994055,88.6729194,brickyard
Unnamed Industrial Feature,26.0994035,88.6728246,brickyard
Unnamed Industrial Feature,26.0994176,88.6728966,brickyard
Unnamed Industrial Feature,26.0994027,88.6729002,brickyard
Unnamed Industrial Feature,26.0993887,88.6728282,brickyard
Unnamed Industrial Feature,26.0993896,88.6727335,brickyard
Unnamed Industrial Feature,26.0994031,88.6728027,brickyard
Unnamed Industrial Feature,26.0993829,88.6728076,brickyard
Unnamed Industrial Feature,26.0993694,88.6727384,brickyard
Unnamed Industrial Feature,26.0993753,88.6726603,brickyard
Unnamed Industrial Feature,26.0993851,88.6727102,brickyard
Unnamed Industrial Feature,26.0993671,88.6727146,brickyard
Unnamed Industrial Feature,26.0993574,88.6726646,brickyard
Unnamed Industrial Feature,26.0993398,88.672489,brickyard
Unnamed Industrial Feature,26.0993519,88.6725507,brickyard
Unnamed Industrial Feature,26.0993357,88.6725546,brickyard
Unnamed Industrial Feature,26.0993236,88.6724929,brickyard
Unnamed Industrial Feature,26.0993213,88.6723982,brickyard
Unnamed Industrial Feature,26.0993334,88.6724653,brickyard
Unnamed Industrial Feature,26.0993176,88.6724688,brickyard
Unnamed Industrial Feature,26.0993056,88.6724018,brickyard
Unnamed Industrial Feature,26.0993066,88.6723118,brickyard
Unnamed Industrial Feature,26.0993186,88.6723762,brickyard
Unnamed Industrial Feature,26.0993008,88.6723803,brickyard
Unnamed Industrial Feature,26.0992887,88.6723159,brickyard
Unnamed Industrial Feature,26.0994404,88.6723234,brickyard
Unnamed Industrial Feature,26.0994669,88.6724871,brickyard
Unnamed Industrial Feature,26.0994308,88.6724943,brickyard
Unnamed Industrial Feature,26.0994043,88.6723307,brickyard
Unnamed Industrial Feature,26.0994513,88.6725882,brickyard
Unnamed Industrial Feature,26.0999306,88.6728859,brickyard
Unnamed Industrial Feature,25.6795033,89.8539886,mine
গোপালপুর পশুর হাট,24.2110072,89.0063329,slaughterhouse
Unnamed Industrial Feature,26.6940712,86.3705669,factory
গরু হাঁট (Cow Market),26.1946129,88.5588274,slaughterhouse
Barauni Oil Refinery,25.4313603,86.0601055,refinery
Unnamed Industrial Feature,25.4464959,86.0061826,industrial
Unnamed Industrial Feature,22.586089,88.3502544,industrial
Unnamed Industrial Feature,22.5904004,88.3508833,industrial
Unnamed Industrial Feature,22.5772255,88.3470166,industrial
Unnamed Industrial Feature,22.5822453,88.3484742,industrial
Unnamed Industrial Feature,22.593099,88.353082,industrial
Unnamed Industrial Feature,22.5659943,88.3294075,industrial
Unnamed Industrial Feature,22.606815,88.3672873,industrial
Unnamed Industrial Feature,22.5744364,88.3762147,industrial
Unnamed Industrial Feature,22.5671027,88.3800523,industrial
Unnamed Industrial Feature,22.5665281,88.3762749,industrial
Unnamed Industrial Feature,22.561718,88.375976,industrial
Unnamed Industrial Feature,22.5617352,88.382373,industrial
Unnamed Industrial Feature,22.5613983,88.380837,industrial
Unnamed Industrial Feature,22.5597488,88.3822385,industrial
Unnamed Industrial Feature,22.5609848,88.379699,industrial
Unnamed Industrial Feature,22.5579109,88.3807987,industrial
Unnamed Industrial Feature,22.5555505,88.3807029,industrial
Unnamed Industrial Feature,22.5435289,88.3733627,industrial
Unnamed Industrial Feature,22.5538215,88.3788997,industrial
Unnamed Industrial Feature,22.5633231,88.3836955,industrial
Unnamed Industrial Feature,22.5678531,88.3818183,industrial
Unnamed Industrial Feature,22.5657156,88.3851249,industrial
Unnamed Industrial Feature,22.5741637,88.3809785,industrial
Unnamed Industrial Feature,22.5733545,88.3777867,industrial
Unnamed Industrial Feature,22.5811683,88.382118,industrial
Unnamed Industrial Feature,22.5803928,88.3797177,industrial
Unnamed Industrial Feature,22.5795433,88.3826842,industrial
Unnamed Industrial Feature,22.5780424,88.3805062,industrial
Unnamed Industrial Feature,22.575618,88.3834808,industrial
Unnamed Industrial Feature,22.578694,88.3823274,industrial
Unnamed Industrial Feature,22.584993,88.3800422,industrial
Unnamed Industrial Feature,22.5835838,88.3813363,industrial
Unnamed Industrial Feature,22.5870324,88.3819855,industrial
Unnamed Industrial Feature,22.5818635,88.386674,industrial
Unnamed Industrial Feature,22.5826879,88.3876394,industrial
Unnamed Industrial Feature,22.5837257,88.3873841,industrial
Unnamed Industrial Feature,22.5824892,88.3860987,industrial
Unnamed Industrial Feature,22.5830872,88.3870602,industrial
Unnamed Industrial Feature,22.5835715,88.3860424,industrial
Unnamed Industrial Feature,22.5848779,88.3884857,industrial
Unnamed Industrial Feature,22.5881841,88.3892583,industrial
Unnamed Industrial Feature,22.5868627,88.3872856,industrial
Unnamed Industrial Feature,22.5872132,88.3877201,industrial
Unnamed Industrial Feature,22.5866399,88.3877131,industrial
Unnamed Industrial Feature,22.589869,88.3859097,industrial
Unnamed Industrial Feature,22.5909748,88.3817106,industrial
Unnamed Industrial Feature,22.5897416,88.3814558,industrial
Unnamed Industrial Feature,22.593372,88.3817643,industrial
Unnamed Industrial Feature,22.5905997,88.3877012,industrial
Unnamed Industrial Feature,22.5920966,88.3877098,industrial
Unnamed Industrial Feature,22.591931,88.3887592,industrial
Unnamed Industrial Feature,22.5958123,88.3808873,industrial
Unnamed Industrial Feature,22.5987729,88.3842104,industrial
Unnamed Industrial Feature,22.5973244,88.3805279,industrial
Unnamed Industrial Feature,22.5988719,88.3825207,industrial
Unnamed Industrial Feature,22.599647,88.3814854,industrial
Unnamed Industrial Feature,22.5971856,88.3843794,industrial
Unnamed Industrial Feature,22.5977229,88.3852108,industrial
Unnamed Industrial Feature,22.5976832,88.3867344,industrial
Unnamed Industrial Feature,22.5963436,88.3865454,industrial
Unnamed Industrial Feature,22.5950708,88.3839061,industrial
Unnamed Industrial Feature,22.5944691,88.3863375,industrial
Unnamed Industrial Feature,22.5948999,88.3884886,industrial
Unnamed Industrial Feature,22.5966308,88.3884645,industrial
Unnamed Industrial Feature,22.5952559,88.3901058,industrial
Unnamed Industrial Feature,22.6027445,88.3780684,industrial
Unnamed Industrial Feature,22.6036236,88.3803134,industrial
Unnamed Industrial Feature,22.6024796,88.3800667,industrial
Unnamed Industrial Feature,22.6041053,88.3767298,industrial
Unnamed Industrial Feature,22.6050756,88.3754876,industrial
Unnamed Industrial Feature,22.6077599,88.3713206,industrial
Unnamed Industrial Feature,22.6083999,88.3689284,industrial
Unnamed Industrial Feature,22.6078602,88.3744215,industrial
Unnamed Industrial Feature,22.6113034,88.3701969,industrial
Unnamed Industrial Feature,22.6096138,88.3734644,industrial
Unnamed Industrial Feature,22.6184161,88.3709575,industrial
Unnamed Industrial Feature,22.6139579,88.3705258,industrial
Unnamed Industrial Feature,22.616113,88.370983,industrial
Unnamed Industrial Feature,22.621592,88.3701798,industrial
Unnamed Industrial Feature,22.6241719,88.3707537,industrial
Unnamed Industrial Feature,22.6254395,88.36849,industrial
Unnamed Industrial Feature,22.6243778,88.3685924,industrial
Unnamed Industrial Feature,22.6273287,88.3670901,industrial
Unnamed Industrial Feature,22.6230553,88.3738999,industrial
Unnamed Industrial Feature,22.5287194,88.3725453,industrial
Unnamed Industrial Feature,22.5258811,88.3720877,factory
Powergrid,26.6756993,88.4195711,industrial
Unnamed Industrial Feature,22.5278918,88.3744679,industrial
Unnamed Industrial Feature,22.5249765,88.3741989,industrial
Unnamed Industrial Feature,22.5254651,88.3734668,industrial
Unnamed Industrial Feature,22.5259867,88.3756144,industrial
Unnamed Industrial Feature,22.5270506,88.3746217,industrial
Unnamed Industrial Feature,22.5272415,88.3744959,industrial
Unnamed Industrial Feature,22.5261682,88.3769888,industrial
Unnamed Industrial Feature,22.525415,88.3763193,industrial
Unnamed Industrial Feature,22.5234594,88.3762069,industrial
Unnamed Industrial Feature,22.5199662,88.3760045,industrial
Unnamed Industrial Feature,22.5211355,88.3730465,industrial
Unnamed Industrial Feature,22.5240816,88.3755243,industrial
Unnamed Industrial Feature,22.523821,88.3735375,industrial
Unnamed Industrial Feature,22.5206775,88.3883593,industrial
Unnamed Industrial Feature,22.5199835,88.3888002,industrial
Unnamed Industrial Feature,22.5210248,88.3864413,industrial
Unnamed Industrial Feature,22.5200273,88.3856066,industrial
Unnamed Industrial Feature,22.5136349,88.3903313,industrial
Unnamed Industrial Feature,22.5156139,88.3814639,industrial
